iteration,model number,run directory,ref run,status,fitness,model,ofv,success,covariance,correlation,ntheta,nomega,nsigm,total number of parameters, condition num,r penalty,python penalty,translation messages,runtime errors
07,267,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\267,,Done,8413.460778,11000001001011010010,8283.46073832125,True,True,True,7,5,1, 13,4.222602249709187,0,0,,
07,268,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\268,,Done,9863.408145,21101001001111111110,9813.408104525717,True,True,True,2,2,1, 5,1.72352254337965,0,0,,
07,269,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\269,,Done,99999999.000000,00110011100000111011,99999999,False,False,False,13,5,2, 20,99999999,0,0,,K21 OR K31 IS TOO CLOSE TO AN EIGENVALUE 
07,270,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\270,,Done,8315.969206,01101000100101010010,8115.969205905133,True,True,True,14,5,1, 20,7.306292410856359,0,0,,
07,271,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\271,,Done,8453.718855,11100001111111101010,8333.718835235994,True,True,True,7,4,1, 12,1.6600582938061703,0,0,,
07,272,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\272,,Done,8353.952286,00101101001111110011,8093.95228555929,True,True,False,8,6,2, 16,627.3054402476228,0,0,,
07,273,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\273,,Done,8508.743477,11100000001001110101,8358.743447054947,True,True,True,8,5,2, 15,8.21502774398572,0,0,,
07,274,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\274,,Done,8302.509654,01101111100001010010,8122.509654289164,True,True,True,12,5,1, 18,7.352068282135516,0,0,,
07,275,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\275,,Done,8442.755354,11001101001101101010,8332.755323861296,True,True,True,6,4,1, 11,4.350811482057916,0,0,,
07,276,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\276,,Done,8281.702416,01101111110111010010,8131.702415752515,True,True,True,9,5,1, 15,2.766806201243792,0,0,,
07,277,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\277,,Done,8376.766737,00101001010110110001,8086.766736773258,True,True,False,10,7,2, 19,955.9005269347368,0,0,,
07,278,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\278,,Done,8462.247348,00000100100101110011,8042.247348229434,True,True,False,12,8,2, 22,451783392.26567537,0,0,,
07,279,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\279,,Done,8243.590353,00001110110110110101,8053.590353177961,True,True,True,10,7,2, 19,12.127616831914198,0,0,,
07,280,C:\Users\xli267\pydarwin\MOGA_test1\temp\07\280,,Done,8475.640057,00101111000001100011,8085.640056768354,True,True,False,11,6,2, 19,2000.7261342253607,0,0,,
08,281,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\281,,Done,9881.184244,21101001000110111110,9811.184203787328,True,True,True,4,2,1, 7,1.7351082452003377,0,0,,
08,282,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\282,,Done,8461.415851,00001001101111110011,8071.4158514671435,True,True,False,10,7,2, 19,40206579.85155604,0,0,,
08,283,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\283,,Done,8554.599161,11101101011010101110,8444.599150855438,True,True,True,7,3,1, 11,4.395612725428087,0,0,,
08,284,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\284,,Done,8456.532608,00001100100111010011,8046.532608294255,True,True,False,12,7,2, 21,92351867.44631329,0,0,,
08,285,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\285,,Done,8404.910477,11100110111110110010,8274.91046722788,True,True,True,7,5,1, 13,1.8046092932009883,0,0,,
08,286,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\286,,Done,8847.433477,11011111000110111010,8647.433457311161,False,True,True,6,3,1, 10,2.305979492782613,0,0,,
08,287,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\287,,Done,9837.817659,21101011111111101111,9767.817629198671,True,True,True,3,2,2, 7,3.3248034845880365,0,0,,
08,288,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\288,,Done,8442.093097,00101001001111101001,8162.093096636331,True,True,False,10,6,2, 18,457.60531751973394,0,0,,
08,289,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\289,,Done,8245.934390,00000111001010110001,8045.934389874637,True,True,True,9,9,2, 20,18.34600595225278,0,0,,
08,290,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\290,,Done,9885.880487,20111011111001101110,9805.880457448897,True,True,True,5,2,1, 8,5.172833900819855,0,0,,
08,291,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\291,,Done,8255.376846,01101111000111010001,8085.376845899625,True,True,True,9,6,2, 17,4.358777608765492,0,0,,
08,292,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\292,,Done,8339.158560,00101111001110111111,8199.158559964126,True,True,True,8,4,2, 14,3.497515018839088,0,0,,
08,293,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\293,,Done,9881.184244,21111101100110111010,9811.184203787328,True,True,True,4,2,1, 7,1.7351082452003377,0,0,,
08,294,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\294,,Done,9822.213595,21100101011111110001,9742.213554702264,True,True,True,2,4,2, 8,5.040915216036027,0,0,,
08,295,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\295,,Done,9851.996794,21101111000001100111,9741.996773958772,True,True,True,6,3,2, 11,4.914494788232185,0,0,,
08,296,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\296,,Done,9888.733327,21101001001010010010,9798.733277309804,True,True,True,5,3,1, 9,4.563658965648553,0,0,,
08,297,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\297,,Done,9882.412229,21101001001001110110,9802.412188806366,True,True,True,4,3,1, 8,5.07624083761306,0,0,,
08,298,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\298,,Done,8363.871689,11101101011111110011,8253.8716787939,True,True,True,4,5,2, 11,3.4238991458777415,0,0,,
08,299,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\299,,Done,9872.366495,21101001111101111110,9812.366455086041,True,True,True,3,2,1, 6,4.4542697679558865,0,0,,
08,300,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\300,,Done,9842.812779,21100101010011011001,9742.812738690416,True,True,True,5,3,2, 10,7.111468626766383,0,0,,
08,301,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\301,,Done,9822.213585,21101111001111110001,9742.213554702264,True,True,True,2,4,2, 8,5.040915216036027,0,0,,
08,302,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\302,,Done,8273.848150,01101111000111110010,8133.848149995597,True,True,True,8,5,1, 14,2.916857485547973,0,0,,
08,303,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\303,,Done,8246.176574,00001011001011100101,8056.176574382535,True,True,True,10,7,2, 19,25.94415273406586,0,0,,
08,304,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\304,,Done,8476.408055,00000001100001110001,8036.408054613397,True,True,False,13,9,2, 24,456163125.209664,0,0,,
08,305,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\305,,Done,9883.479153,21101001000011110110,9803.479112540972,True,True,True,4,3,1, 8,4.665857682765701,0,0,,
08,306,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\306,,Done,8904.456441,11011001000001111110,8794.4564107814,True,True,True,8,2,1, 11,4.813253950852936,0,0,,
08,307,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\307,,Done,9829.853280,21101001111111111011,9769.853230275625,True,True,True,2,2,2, 6,4.921115111035021,0,0,,
08,308,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\308,,Done,8297.470500,01100111001111010110,8157.470500143163,True,True,True,8,5,1, 14,30.924939109786763,0,0,,
08,309,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\309,,Done,8563.913832,11000011001010101110,8443.913801877563,True,True,True,8,3,1, 12,4.305800379171854,0,0,,
08,310,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\310,,Done,8717.477586,11011100000001110010,8587.477556244356,True,True,True,8,4,1, 13,6.586621814896005,0,0,,
08,311,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\311,,Done,8617.774398,00001111011011110101,8057.774397578985,False,False,False,7,7,2, 16,99999999,0,0,,
08,312,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\312,,Done,8313.092900,00000011100001111001,8093.092900293437,True,True,True,12,8,2, 22,10.917009569380857,0,0,,
08,313,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\313,,Done,8528.067315,00101001011111111011,8178.067315005298,True,True,False,8,5,2, 15,3179.8477069922765,0,0,,
08,314,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\314,,Done,8747.784670,11111001001111101010,8647.784649911797,True,True,True,6,3,1, 10,2.4809691772105427,0,0,,
08,315,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\315,,Done,8433.764110,11001101001111101010,8333.764080469504,True,True,True,5,4,1, 10,1.5398264983729708,0,0,,
08,316,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\316,,Done,9845.985280,20000100100101110001,9735.985199555771,True,True,True,5,4,2, 11,5.427928041772238,0,0,,
08,317,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\317,,Done,8546.118986,00000011111110110001,8046.118985987334,False,True,False,9,9,2, 20,23296564414.341457,0,0,,
08,318,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\318,,Done,8546.046367,11101111001010111110,8446.046357396475,True,True,True,6,3,1, 10,4.439535794749784,0,0,,
08,319,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\319,,Done,9892.251463,21111001000001110010,9802.251422689562,True,True,True,5,3,1, 9,5.132347680937067,0,0,,
08,320,C:\Users\xli267\pydarwin\MOGA_test1\temp\08\320,,Done,8754.935714,11010001111111101010,8644.935683798501,True,True,True,7,3,1, 11,2.479453769893209,0,0,,
09,321,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\321,,Done,8256.254272,01101111000011010001,8076.254271825017,True,True,True,10,6,2, 18,6.624557425675767,0,0,,
09,322,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\322,,Done,9883.513228,21110110111110101010,9803.513197829474,True,True,True,5,2,1, 8,1.759927124969071,0,0,,
09,323,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\323,,Done,9871.513243,21101001001111101110,9811.513202809057,True,True,True,3,2,1, 6,1.7353721669854882,0,0,,
09,324,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\324,,Done,8441.344100,10001101001111101010,8331.344069718956,True,True,True,5,5,1, 11,4.845229158254007,0,0,,
09,325,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\325,,Done,8446.575981,00001100101111010011,8046.575981098824,True,True,False,11,7,2, 20,27713.173191816582,0,0,,
09,326,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\326,,Done,9835.608372,20100001101011111111,9765.608301840413,True,True,True,3,2,2, 7,6.947103089005936,0,0,,
09,327,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\327,,Done,8751.162823,10010111001011111110,8661.162793218782,True,True,True,5,3,1, 9,4.244922560085876,0,0,,
09,328,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\328,,Done,8381.919264,01011111111110110101,8231.919263749329,True,True,True,8,5,2, 15,23.746073592675984,0,0,,
09,329,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\329,,Done,8296.504512,01101001011111110110,8166.504511988093,True,True,True,8,4,1, 13,3.9104540830104653,0,0,,
09,330,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\330,,Done,9838.653859,20101001111101111011,9768.653798960593,True,True,True,3,2,2, 7,5.347630628736928,0,0,,
09,331,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\331,,Done,8733.699216,01111101010110101010,8593.699216235016,True,True,True,10,3,1, 14,20.050609395928287,0,0,,
09,332,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\332,,Done,8451.192608,10101111001011111110,8351.192597797959,True,True,True,5,4,1, 10,4.238342618809434,0,0,,
09,333,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\333,,Done,9843.038656,21101100100111010001,9733.038606490396,True,True,True,5,4,2, 11,6.186006321038973,0,0,,
09,334,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\334,,Done,8884.802056,11111001111111111110,8794.80204600182,True,True,True,6,2,1, 9,2.725386320195848,0,0,,
09,335,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\335,,Done,8242.521313,00000011111110110101,8052.521313256952,True,True,True,9,8,2, 19,8.580249368618352,0,0,,
09,336,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\336,,Done,9863.408125,21101101011111111110,9813.408104525717,True,True,True,2,2,1, 5,1.72352254337965,0,0,,
09,337,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\337,,Done,9872.366495,21110001001101111110,9812.366455086041,True,True,True,3,2,1, 6,4.4542697679558865,0,0,,
09,338,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\338,,Done,8434.698419,11001101001101111010,8334.698388692725,True,True,True,5,4,1, 10,4.1768686157274155,0,0,,
09,339,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\339,,Done,8441.933776,10101101001111101100,8331.93375618028,True,True,True,5,5,1, 11,3.5013822462674513,0,0,,
09,340,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\340,,Done,8404.888036,11101000011110110010,8274.888026189734,True,True,True,7,5,1, 13,1.8311497496333222,0,0,,
09,341,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\341,,Done,8508.925177,11001100001011110110,8398.925147049426,True,True,True,6,4,1, 11,5.150534310079893,0,0,,
09,342,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\342,,Done,8552.070761,01000100100101110011,8042.070761027072,False,True,False,12,7,2, 21,3775439340.516096,0,0,,
09,343,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\343,,Done,99999999.000000,00101101000111111011,99999999,False,False,False,9,5,2, 16,99999999,0,0,,K21 OR K31 IS TOO CLOSE TO AN EIGENVALUE 
09,344,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\344,,Done,8407.904315,10000001101001110001,8237.904274971712,True,True,True,8,7,2, 17,5.358029377191316,0,0,,
09,345,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\345,,Done,9868.680403,21101101111111110000,9798.680363133959,True,True,True,2,4,1, 7,3.2364143199432758,0,0,,
09,346,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\346,,Done,9863.408145,21101011001111111010,9813.408104525717,True,True,True,2,2,1, 5,1.72352254337965,0,0,,
09,347,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\347,,Done,9869.557860,20000011001011111110,9809.55780040369,True,True,True,3,2,1, 6,4.534844185620129,0,0,,
09,348,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\348,,Done,9883.479143,21101111000011110010,9803.479112540972,True,True,True,4,3,1, 8,4.665857682765701,0,0,,
09,349,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\349,,Done,9835.608342,21101011111011111011,9765.608301840413,True,True,True,3,2,2, 7,6.947103089005936,0,0,,
09,350,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\350,,Done,8261.288907,00001010110100110101,8051.288906874275,True,True,True,12,7,2, 21,11.535544296786279,0,0,,
09,351,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\351,,Done,9877.170652,20101011001010111110,9807.170612047643,True,True,True,4,2,1, 7,4.538528945637684,0,0,,
09,352,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\352,,Done,8215.584140,01001101011111110011,8065.584140369056,True,True,True,7,6,2, 15,16.964132557968412,0,0,,
09,353,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\353,,Done,9871.190653,21011111001110111110,9811.19063267136,True,True,True,3,2,1, 6,1.722109229207988,0,0,,
09,354,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\354,,Done,9882.359499,21011111000101111010,9812.359468595434,True,True,True,4,2,1, 7,4.462379067732015,0,0,,
09,355,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\355,,Done,8268.761186,01101110111111010010,8118.7611864984265,True,True,True,9,5,1, 15,2.8178022944186343,0,0,,
09,356,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\356,,Done,8263.653422,00000100110111110111,8073.653421511094,True,True,True,10,7,2, 19,29.192704419140966,0,0,,
09,357,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\357,,Done,8414.391264,11000110111100110010,8274.391243897022,True,True,True,8,5,1, 14,6.417596316161717,0,0,,
09,358,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\358,,Done,9847.171487,21100101100001110001,9737.171426935549,True,True,True,5,4,2, 11,5.582913006199422,0,0,,
09,359,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\359,,Done,8441.584129,00000111001011100101,8051.584129256686,True,True,False,9,8,2, 19,3368395395.115778,0,0,,
09,360,C:\Users\xli267\pydarwin\MOGA_test1\temp\09\360,,Done,9825.558094,20000011011111111001,9755.558033938734,True,True,True,2,3,2, 7,6.614027921650587,0,0,,
10,361,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\361,,Done,8565.475958,00000001101101110001,8045.475958057103,False,True,False,11,9,2, 22,4596615042.361318,0,0,,
10,362,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\362,,Done,9872.366515,20000011001101111110,9812.366455086041,True,True,True,3,2,1, 6,4.4542697679558865,0,0,,
10,363,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\363,,Done,8400.921022,11101101111111110010,8290.921011785746,True,True,True,5,5,1, 11,1.7761053377322957,0,0,,
10,364,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\364,,Done,9881.025665,21101001011100111110,9811.025634655593,True,True,True,4,2,1, 7,6.324340998214484,0,0,,
10,365,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\365,,Done,8699.741942,11011111001111100010,8599.741922282437,True,True,True,5,4,1, 10,2.1722923273037473,0,0,,
10,366,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\366,,Done,8487.461318,11001101011111110101,8377.461297614207,True,True,True,4,5,2, 11,6.348151401036109,0,0,,
10,367,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\367,,Done,8481.216841,00000011011111111011,8121.216840909667,True,True,False,7,7,2, 16,1186.4319778848542,0,0,,
10,368,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\368,,Done,8751.162833,10010101001011111110,8661.162793218782,True,True,True,5,3,1, 9,4.244922560085876,0,0,,
10,369,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\369,,Done,8345.808563,00000011110111110001,8045.80856339267,False,True,True,9,9,2, 20,9.410235917765531,0,0,,
10,370,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\370,,Done,8380.630583,01001101101011110010,8110.630583070242,False,True,True,10,6,1, 17,33.9650031113566,0,0,,
10,371,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\371,,Done,8312.852433,01101100011011111011,8162.85243321154,True,True,True,9,4,2, 15,6.706535698617343,0,0,,
10,372,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\372,,Done,8561.830694,01000100100101100011,8041.8306939312115,False,True,False,13,7,2, 22,52797278298.686165,0,0,,
10,373,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\373,,Done,8541.594338,00001101001011111010,8181.594337674992,True,True,False,9,6,1, 16,21229197.077535987,0,0,,
10,374,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\374,,Done,8437.335688,11001100011011101010,8317.335667516874,True,True,True,7,4,1, 12,5.763018188627064,0,0,,
10,375,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\375,,Done,8737.668012,11011111011110111010,8647.668002327868,True,True,True,5,3,1, 9,2.4239387998116135,0,0,,
10,376,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\376,,Done,8594.729984,00001001011111110110,8144.729983771088,False,True,False,8,6,1, 15,8.597095734028736e+16,0,0,,
10,377,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\377,,Done,8548.412161,00000101000011110001,8038.4121610200045,False,True,False,10,9,2, 21,242445515159.774,0,0,,
10,378,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\378,,Done,8304.263643,01101111001111111001,8164.263643419277,True,True,True,7,5,2, 14,5.288343376251628,0,0,,
10,379,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\379,,Done,8556.526001,00001111100001110001,8046.52600141386,False,True,False,11,8,2, 21,119976990023904.5,0,0,,
10,380,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\380,,Done,8447.498949,11001101000011101010,8327.498918861244,True,True,True,7,4,1, 12,4.522306327178849,0,0,,
10,381,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\381,,Done,8441.893703,00101100000011111011,8161.893703496327,True,True,False,11,5,2, 18,336.3889281177866,0,0,,
10,382,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\382,,Done,8382.318626,11101000011110110001,8232.318615948176,True,True,True,7,6,2, 15,5.998929079082717,0,0,,
10,383,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\383,,Done,8432.914692,10001101001111111010,8332.914662226543,True,True,True,4,5,1, 10,4.775438093866923,0,0,,
10,384,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\384,,Done,8272.704727,01101001011111110010,8132.704726997116,True,True,True,8,5,1, 14,2.743429629291393,0,0,,
10,385,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\385,,Done,9845.985270,20000100000101110001,9735.985199555771,True,True,True,5,4,2, 11,5.427928041772238,0,0,,
10,386,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\386,,Done,8548.461693,11000110001101101110,8438.461662597096,True,True,True,7,3,1, 11,4.3706142850194425,0,0,,
10,387,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\387,,Done,8416.286662,10100111100000110101,8246.286642246485,True,True,True,9,6,2, 17,7.603361513165859,0,0,,
10,388,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\388,,Done,9872.366515,20100001111101111110,9812.366455086041,True,True,True,3,2,1, 6,4.4542697679558865,0,0,,
10,389,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\389,,Done,9867.457873,21101001001111110110,9807.457833307291,True,True,True,2,3,1, 6,1.8994316325254332,0,0,,
10,390,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\390,,Done,8667.300809,00000100100101010011,8037.3008089060595,False,False,False,13,8,2, 23,99999999,0,0,,
10,391,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\391,,Done,8755.314962,10010111001111101110,8665.314931722132,True,True,True,5,3,1, 9,2.125627137505849,0,0,,
10,392,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\392,,Done,8410.673521,11101001001110110010,8290.673500875397,True,True,True,6,5,1, 12,1.7990104573539325,0,0,,
10,393,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\393,,Done,8446.155749,00000011101111110001,8046.1557486121565,True,True,False,9,9,2, 20,1955456370967.01,0,0,,
10,394,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\394,,Done,8276.335301,01100001101001110001,8066.335300679658,True,True,True,12,7,2, 21,11.458959174436037,0,0,,
10,395,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\395,,Done,8292.164459,01100111000110110010,8132.164458977631,True,True,True,9,6,1, 16,12.374300070481853,0,0,,
10,396,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\396,,Done,9886.227624,21101011000111010010,9806.22758436659,True,True,True,4,3,1, 8,2.0432858540582797,0,0,,
10,397,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\397,,Done,8243.403489,01001111000011000001,8043.403488726142,True,True,True,11,7,2, 20,12.663924201670984,0,0,,
10,398,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\398,,Done,9843.792088,21001000101101111011,9763.792018288426,True,True,True,4,2,2, 8,5.69267272773889,0,0,,
10,399,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\399,,Done,8689.026191,11111100011111110010,8589.026180840496,True,True,True,5,4,1, 10,2.213165459112844,0,0,,
10,400,C:\Users\xli267\pydarwin\MOGA_test1\temp\10\400,,Done,8266.259681,01100100000101110011,8076.2596808695325,True,True,True,11,6,2, 19,53.45904972358975,0,0,,
